gene_id,gene_symbol,half_life_h,cell_line,source,gencode_gene_id,gencode_transcript_id,gencode_gene_symbol,mapping_method
FASN,FASN,2.93296276961728,K562,Schofield2018_TimeLapseseq,,,,unmapped
FASTKD1,FASTKD1,2.15410891886984,K562,Schofield2018_TimeLapseseq,,,,unmapped
FASTKD2,FASTKD2,1.62584480405168,K562,Schofield2018_TimeLapseseq,,,,unmapped
FASTKD3,FASTKD3,0.401979113549963,K562,Schofield2018_TimeLapseseq,,,,unmapped
FAT1,FAT1,1.62160292561834,K562,Schofield2018_TimeLapseseq,,,,unmapped
FAU,FAU,10.4071780070278,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBL,FBL,6.99093046601941,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBRS,FBRS,1.09045556470094,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBRSL1,FBRSL1,1.52218744084077,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXL14,FBXL14,0.43732741070872,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXL18,FBXL18,0.591946929842306,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXL19,FBXL19,2.74298921185627,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXL3,FBXL3,0.527288339101453,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO11,FBXO11,0.833156111397601,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO18,FBXO18,1.77861811910044,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO21,FBXO21,0.727686568320846,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO22,FBXO22,1.67362954791487,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO28,FBXO28,0.455632488455801,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO30,FBXO30,0.36817066083296,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO34,FBXO34,0.54716156750351,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO38,FBXO38,0.804082295178579,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO42,FBXO42,0.652748847695681,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO45,FBXO45,0.615621721100388,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO46,FBXO46,0.659506193926481,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO5,FBXO5,0.286765523530282,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO7,FBXO7,3.75619523227839,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXO9,FBXO9,2.35246358897632,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXW11,FBXW11,0.481091183427692,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXW2,FBXW2,1.07959360830971,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXW5,FBXW5,3.31360181481706,K562,Schofield2018_TimeLapseseq,,,,unmapped
FBXW7,FBXW7,0.847028200357553,K562,Schofield2018_TimeLapseseq,,,,unmapped
FCHO1,FCHO1,1.34968514608893,K562,Schofield2018_TimeLapseseq,,,,unmapped
FCHSD2,FCHSD2,0.76580039353218,K562,Schofield2018_TimeLapseseq,,,,unmapped
FDFT1,FDFT1,3.35049786342321,K562,Schofield2018_TimeLapseseq,,,,unmapped
FDPS,FDPS,5.54560900768361,K562,Schofield2018_TimeLapseseq,,,,unmapped
FECH,FECH,2.86707757141322,K562,Schofield2018_TimeLapseseq,,,,unmapped
FEM1A,FEM1A,0.372349457992473,K562,Schofield2018_TimeLapseseq,,,,unmapped
FEM1B,FEM1B,0.353323416040283,K562,Schofield2018_TimeLapseseq,,,,unmapped
FER,FER,1.71582029820424,K562,Schofield2018_TimeLapseseq,,,,unmapped
FERMT3,FERMT3,3.1040172808942,K562,Schofield2018_TimeLapseseq,,,,unmapped
FGD5-AS1,FGD5-AS1,1.85150718429762,K562,Schofield2018_TimeLapseseq,ENSG00000225733.8,ENST00000430166.5,FGD5-AS1,symbol_exact
FGD6,FGD6,1.09854458094747,K562,Schofield2018_TimeLapseseq,,,,unmapped
FGF2,FGF2,0.698674142408147,K562,Schofield2018_TimeLapseseq,,,,unmapped
FGFR1OP2,FGFR1OP2,0.531730501624212,K562,Schofield2018_TimeLapseseq,,,,unmapped
FGFR3,FGFR3,1.09477298207925,K562,Schofield2018_TimeLapseseq,,,,unmapped
FGFRL1,FGFRL1,0.70448195845222,K562,Schofield2018_TimeLapseseq,,,,unmapped
FH,FH,7.49217922282148,K562,Schofield2018_TimeLapseseq,,,,unmapped
FHL3,FHL3,0.759362967807019,K562,Schofield2018_TimeLapseseq,,,,unmapped
FHOD1,FHOD1,3.19272258961631,K562,Schofield2018_TimeLapseseq,,,,unmapped
FIGNL1,FIGNL1,0.369582992868106,K562,Schofield2018_TimeLapseseq,,,,unmapped
FIRRE,FIRRE,2.0576015461834,K562,Schofield2018_TimeLapseseq,ENSG00000213468.7,ENST00000649541.1,FIRRE,symbol_exact
FKBP14,FKBP14,0.641634170885158,K562,Schofield2018_TimeLapseseq,,,,unmapped
FKBP15,FKBP15,0.67500140907369,K562,Schofield2018_TimeLapseseq,,,,unmapped
FKBP4,FKBP4,5.12523386315445,K562,Schofield2018_TimeLapseseq,,,,unmapped
FKBP5,FKBP5,4.56938167359136,K562,Schofield2018_TimeLapseseq,,,,unmapped
FKBP8,FKBP8,6.89365804578598,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLAD1,FLAD1,0.890954705253823,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLII,FLII,4.9555614826048,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLNA,FLNA,6.07434451770136,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLNB,FLNB,3.81999254240307,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLNC,FLNC,3.4295269294636,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLOT1,FLOT1,4.3303004587031,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLOT2,FLOT2,5.35939276964409,K562,Schofield2018_TimeLapseseq,,,,unmapped
FLVCR1,FLVCR1,0.842343813569573,K562,Schofield2018_TimeLapseseq,,,,unmapped
FMNL3,FMNL3,1.39343072671389,K562,Schofield2018_TimeLapseseq,,,,unmapped
FMR1,FMR1,1.75057307163388,K562,Schofield2018_TimeLapseseq,,,,unmapped
FNBP1L,FNBP1L,0.484969599045803,K562,Schofield2018_TimeLapseseq,,,,unmapped
FNBP4,FNBP4,0.685854200781382,K562,Schofield2018_TimeLapseseq,,,,unmapped
FNDC3A,FNDC3A,0.907287763701764,K562,Schofield2018_TimeLapseseq,,,,unmapped
FNDC3B,FNDC3B,0.605647174156442,K562,Schofield2018_TimeLapseseq,,,,unmapped
FNIP2,FNIP2,0.679955460824723,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOPNL,FOPNL,2.44026380161105,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOSL1,FOSL1,0.335533204389827,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXJ2,FOXJ2,0.424507434004869,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXJ3,FOXJ3,0.375955546104126,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXK1,FOXK1,1.07901192330453,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXK2,FOXK2,0.905353829044192,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXM1,FOXM1,2.07579087127973,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXN2,FOXN2,0.451098163457968,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXO3,FOXO3,0.500250770553223,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXP1,FOXP1,0.483394431330825,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXP4,FOXP4,1.81312678011704,K562,Schofield2018_TimeLapseseq,,,,unmapped
FOXRED2,FOXRED2,3.49506441260114,K562,Schofield2018_TimeLapseseq,,,,unmapped
FPGS,FPGS,2.88822665984643,K562,Schofield2018_TimeLapseseq,,,,unmapped
FRMD8,FRMD8,1.83950925122024,K562,Schofield2018_TimeLapseseq,,,,unmapped
FRRS1,FRRS1,1.02512034683427,K562,Schofield2018_TimeLapseseq,,,,unmapped
FRYL,FRYL,0.81263339480891,K562,Schofield2018_TimeLapseseq,,,,unmapped
FSCN1,FSCN1,3.63734130297269,K562,Schofield2018_TimeLapseseq,,,,unmapped
FTH1,FTH1,7.16753549101271,K562,Schofield2018_TimeLapseseq,,,,unmapped
FTL,FTL,13.8278713526676,K562,Schofield2018_TimeLapseseq,,,,unmapped
FTO,FTO,2.85917760408821,K562,Schofield2018_TimeLapseseq,,,,unmapped
FTSJ3,FTSJ3,3.28377220270052,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUBP1,FUBP1,2.79388815063773,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUBP3,FUBP3,2.49677028576774,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUCA2,FUCA2,5.78421561614862,K562,Schofield2018_TimeLapseseq,,,,unmapped
FURIN,FURIN,1.76904984430447,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUS,FUS,4.30260034579895,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUT10,FUT10,0.810889415235403,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUT11,FUT11,0.327145457050578,K562,Schofield2018_TimeLapseseq,,,,unmapped
FUT8,FUT8,1.37311640521673,K562,Schofield2018_TimeLapseseq,,,,unmapped
FXN,FXN,2.07951286413997,K562,Schofield2018_TimeLapseseq,,,,unmapped
FXR1,FXR1,2.55063180235326,K562,Schofield2018_TimeLapseseq,,,,unmapped
FXR2,FXR2,0.78300670647338,K562,Schofield2018_TimeLapseseq,,,,unmapped
FXYD5,FXYD5,4.87611465658169,K562,Schofield2018_TimeLapseseq,,,,unmapped
FYCO1,FYCO1,0.558484385186024,K562,Schofield2018_TimeLapseseq,,,,unmapped
FYN,FYN,1.86230810069299,K562,Schofield2018_TimeLapseseq,,,,unmapped
FYTTD1,FYTTD1,4.28781207553533,K562,Schofield2018_TimeLapseseq,,,,unmapped
FZD5,FZD5,0.321472758256528,K562,Schofield2018_TimeLapseseq,,,,unmapped
FZR1,FZR1,0.705333495304399,K562,Schofield2018_TimeLapseseq,,,,unmapped
G3BP1,G3BP1,2.24814197974247,K562,Schofield2018_TimeLapseseq,,,,unmapped
G3BP2,G3BP2,2.04207801971659,K562,Schofield2018_TimeLapseseq,,,,unmapped
G6PD,G6PD,10.3803685383968,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAB1,GAB1,0.488890617724677,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAB2,GAB2,0.657498596773692,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAB3,GAB3,2.01379548348883,K562,Schofield2018_TimeLapseseq,,,,unmapped
GABBR1,GABBR1,0.868074349011039,K562,Schofield2018_TimeLapseseq,,,,unmapped
GABPA,GABPA,1.33181269491062,K562,Schofield2018_TimeLapseseq,,,,unmapped
GABPB1,GABPB1,0.700530188493105,K562,Schofield2018_TimeLapseseq,,,,unmapped
GABRE,GABRE,1.00258049770521,K562,Schofield2018_TimeLapseseq,,,,unmapped
GABRG3,GABRG3,0.995544475614768,K562,Schofield2018_TimeLapseseq,,,,unmapped
GADD45A,GADD45A,0.385734986008071,K562,Schofield2018_TimeLapseseq,,,,unmapped
GADD45GIP1,GADD45GIP1,4.31618989115715,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAK,GAK,1.66168061013337,K562,Schofield2018_TimeLapseseq,,,,unmapped
GALK2,GALK2,2.61661516267721,K562,Schofield2018_TimeLapseseq,,,,unmapped
GALNT1,GALNT1,4.26694621583334,K562,Schofield2018_TimeLapseseq,,,,unmapped
GALNT2,GALNT2,4.13619832256467,K562,Schofield2018_TimeLapseseq,,,,unmapped
GALNT5,GALNT5,3.08607096586671,K562,Schofield2018_TimeLapseseq,,,,unmapped
GALNT7,GALNT7,3.01330018076417,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAN,GAN,0.814063764581118,K562,Schofield2018_TimeLapseseq,,,,unmapped
GANAB,GANAB,10.0558807315321,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAPDH,GAPDH,9.08712658006515,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAPVD1,GAPVD1,1.63972161225097,K562,Schofield2018_TimeLapseseq,,,,unmapped
GARS,GARS,5.03979325087169,K562,Schofield2018_TimeLapseseq,,,,unmapped
GART,GART,4.31430864144259,K562,Schofield2018_TimeLapseseq,,,,unmapped
GAS5,GAS5,2.81156485054565,K562,Schofield2018_TimeLapseseq,ENSG00000234741.10,ENST00000651080.1,GAS5,symbol_exact
GATA1,GATA1,1.71289603816985,K562,Schofield2018_TimeLapseseq,,,,unmapped
GATA2,GATA2,0.35685448005779,K562,Schofield2018_TimeLapseseq,,,,unmapped
GATAD1,GATAD1,0.51914551793403,K562,Schofield2018_TimeLapseseq,,,,unmapped
GATAD2A,GATAD2A,1.98308862972796,K562,Schofield2018_TimeLapseseq,,,,unmapped
GATAD2B,GATAD2B,0.414439459129043,K562,Schofield2018_TimeLapseseq,,,,unmapped
GBA2,GBA2,1.17249417891601,K562,Schofield2018_TimeLapseseq,,,,unmapped
GBF1,GBF1,2.00720820151682,K562,Schofield2018_TimeLapseseq,,,,unmapped
GCC1,GCC1,0.376607058095411,K562,Schofield2018_TimeLapseseq,,,,unmapped
GCC2,GCC2,1.46394845712859,K562,Schofield2018_TimeLapseseq,,,,unmapped
GCDH,GCDH,2.02641428629014,K562,Schofield2018_TimeLapseseq,,,,unmapped
GCLM,GCLM,2.16682385395947,K562,Schofield2018_TimeLapseseq,,,,unmapped
GCN1,GCN1,3.18133044224092,K562,Schofield2018_TimeLapseseq,,,,unmapped
GDAP2,GDAP2,1.04021413166902,K562,Schofield2018_TimeLapseseq,,,,unmapped
GDF11,GDF11,0.957002539244557,K562,Schofield2018_TimeLapseseq,,,,unmapped
GDI2,GDI2,6.05628428218442,K562,Schofield2018_TimeLapseseq,,,,unmapped
GEMIN4,GEMIN4,0.394433593951179,K562,Schofield2018_TimeLapseseq,,,,unmapped
GEMIN5,GEMIN5,1.74107567876504,K562,Schofield2018_TimeLapseseq,,,,unmapped
GEN1,GEN1,1.22270134944758,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFER,GFER,0.82394209335891,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFI1B,GFI1B,0.429787191726008,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFM1,GFM1,3.87194928382316,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFM2,GFM2,3.18716838732999,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFOD1,GFOD1,0.463391474041955,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFOD2,GFOD2,1.12261867186677,K562,Schofield2018_TimeLapseseq,,,,unmapped
GFPT1,GFPT1,1.03404614118103,K562,Schofield2018_TimeLapseseq,,,,unmapped
GGA1,GGA1,1.6384871105295,K562,Schofield2018_TimeLapseseq,,,,unmapped
GGA2,GGA2,2.58658539190766,K562,Schofield2018_TimeLapseseq,,,,unmapped
GGA3,GGA3,1.65984642301509,K562,Schofield2018_TimeLapseseq,,,,unmapped
GGNBP2,GGNBP2,0.468830363410057,K562,Schofield2018_TimeLapseseq,,,,unmapped
GGPS1,GGPS1,2.31916784271546,K562,Schofield2018_TimeLapseseq,,,,unmapped
GHITM,GHITM,7.22630794678785,K562,Schofield2018_TimeLapseseq,,,,unmapped
GID8,GID8,1.25931057723666,K562,Schofield2018_TimeLapseseq,,,,unmapped
GIGYF1,GIGYF1,0.666130703490409,K562,Schofield2018_TimeLapseseq,,,,unmapped
GIGYF2,GIGYF2,1.42627592479506,K562,Schofield2018_TimeLapseseq,,,,unmapped
GINM1,GINM1,0.922819375646794,K562,Schofield2018_TimeLapseseq,,,,unmapped
GINS1,GINS1,2.66630496328529,K562,Schofield2018_TimeLapseseq,,,,unmapped
GINS2,GINS2,3.0021790177044,K562,Schofield2018_TimeLapseseq,,,,unmapped
GINS3,GINS3,0.492790043865686,K562,Schofield2018_TimeLapseseq,,,,unmapped
GIT2,GIT2,0.942512580777117,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLB1,GLB1,2.95392325371122,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLE1,GLE1,3.18765328376031,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLG1,GLG1,1.88853111693263,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLO1,GLO1,5.24575046171245,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLS,GLS,1.3938468309544,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLTSCR1L,GLTSCR1L,0.546630008943353,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLTSCR2,GLTSCR2,3.67064748316149,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLUL,GLUL,2.44427793187997,K562,Schofield2018_TimeLapseseq,,,,unmapped
GLYR1,GLYR1,3.5103341044534,K562,Schofield2018_TimeLapseseq,,,,unmapped
GMEB1,GMEB1,0.423632922594904,K562,Schofield2018_TimeLapseseq,,,,unmapped
GMEB2,GMEB2,0.41828286688796,K562,Schofield2018_TimeLapseseq,,,,unmapped
GMNN,GMNN,1.55510104759402,K562,Schofield2018_TimeLapseseq,,,,unmapped
GMPR,GMPR,1.55432939205772,K562,Schofield2018_TimeLapseseq,,,,unmapped
GMPS,GMPS,4.41787771304624,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNA11,GNA11,0.752094920392208,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNA12,GNA12,1.31977498949215,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNA13,GNA13,0.831383284798774,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNAI2,GNAI2,5.11208138765451,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNAI3,GNAI3,3.33355460559456,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNAQ,GNAQ,1.00110137644748,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNAS,GNAS,5.9197802200743,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNB1,GNB1,6.39541386507934,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNB1L,GNB1L,2.12064113534225,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNB4,GNB4,4.39960206395121,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNG5,GNG5,6.11367432596385,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNGT1,GNGT1,1.40727746961871,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNL1,GNL1,3.07069160137854,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNL2,GNL2,2.37106220492151,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNL3,GNL3,2.001211702754,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNL3L,GNL3L,3.92155526172555,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNPTAB,GNPTAB,2.80859256393798,K562,Schofield2018_TimeLapseseq,,,,unmapped
GNS,GNS,2.77457082118431,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLGA1,GOLGA1,1.03893440033707,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLGA2,GOLGA2,1.25573459048214,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLGA3,GOLGA3,2.00896402164563,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLGA4,GOLGA4,0.556024588625291,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLGA5,GOLGA5,0.797187637083399,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLGB1,GOLGB1,1.40758518398838,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLIM4,GOLIM4,1.2937827938704,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLPH3,GOLPH3,0.831192433654883,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOLPH3L,GOLPH3L,0.543308682123112,K562,Schofield2018_TimeLapseseq,,,,unmapped
GON4L,GON4L,0.832397210289908,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOPC,GOPC,0.505078092175949,K562,Schofield2018_TimeLapseseq,,,,unmapped
GORASP2,GORASP2,1.22509420571347,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOSR1,GOSR1,0.735714894912545,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOT1,GOT1,2.47073199881819,K562,Schofield2018_TimeLapseseq,,,,unmapped
GOT2,GOT2,7.230012207705,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPANK1,GPANK1,0.527555708611181,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPAT4,GPAT4,1.97964759928586,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPATCH1,GPATCH1,0.534970746416225,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPATCH11,GPATCH11,0.587334269564815,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPATCH2L,GPATCH2L,1.01545185481983,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPATCH3,GPATCH3,0.433038918043603,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPATCH4,GPATCH4,2.14765580424332,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPATCH8,GPATCH8,0.562328994466513,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPBP1,GPBP1,0.915227805061615,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPBP1L1,GPBP1L1,0.899342501970528,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPD2,GPD2,2.31008432583965,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPHN,GPHN,1.26426408545702,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPI,GPI,5.27066639741023,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPN2,GPN2,1.09349961557663,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPR107,GPR107,1.76265703306933,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPR137,GPR137,1.38261606792065,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPRC5C,GPRC5C,0.780313187303846,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPRIN1,GPRIN1,1.07541867326734,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPSM2,GPSM2,2.40778700878644,K562,Schofield2018_TimeLapseseq,,,,unmapped
GPX4,GPX4,7.7798668153881,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRAMD1A,GRAMD1A,0.779812302879111,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRAMD4,GRAMD4,1.95613090613682,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRB10,GRB10,1.79458789505028,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRB2,GRB2,2.40591630236813,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRHPR,GRHPR,3.01496061053473,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRIN2D,GRIN2D,0.95763311785768,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRK2,GRK2,1.98937430555726,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRK6,GRK6,1.29801107574791,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRPEL1,GRPEL1,0.953225324733615,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRPEL2,GRPEL2,0.272274659307464,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRSF1,GRSF1,1.70467141437565,K562,Schofield2018_TimeLapseseq,,,,unmapped
GRWD1,GRWD1,0.846568310559156,K562,Schofield2018_TimeLapseseq,,,,unmapped
GS1-124K5.12,GS1-124K5.12,0.835570492918265,K562,Schofield2018_TimeLapseseq,,,,unmapped
GS1-57L11.1,GS1-57L11.1,0.647650415015981,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSE1,GSE1,0.859571837853759,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSG2,GSG2,0.320308361344831,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSK3B,GSK3B,1.09469477875926,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSPT1,GSPT1,4.62880184809532,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSR,GSR,4.71316276043244,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSS,GSS,3.90653281883777,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSTCD,GSTCD,1.04084097488127,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSTK1,GSTK1,4.87922132666844,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSTO1,GSTO1,3.95938696262129,K562,Schofield2018_TimeLapseseq,,,,unmapped
GSTP1,GSTP1,13.8652416543858,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2A1,GTF2A1,0.495761203485108,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2B,GTF2B,0.543254284559313,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2E1,GTF2E1,0.432731766591152,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2E2,GTF2E2,2.19788518416257,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2F1,GTF2F1,2.6529055085677,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2F2,GTF2F2,2.37992269259061,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2H1,GTF2H1,1.95242849943688,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2H3,GTF2H3,1.40811844447553,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2I,GTF2I,3.32554660219221,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF2IRD1,GTF2IRD1,1.02080116481388,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3A,GTF3A,9.64020313376203,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3C1,GTF3C1,2.63736363467005,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3C2,GTF3C2,2.02344030767152,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3C3,GTF3C3,1.85469983652189,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3C4,GTF3C4,0.361164563803316,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3C5,GTF3C5,1.43420997679256,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTF3C6,GTF3C6,5.74440681221217,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTPBP1,GTPBP1,2.2221751271561,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTPBP10,GTPBP10,0.810966341682129,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTPBP2,GTPBP2,0.607326608944015,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTPBP4,GTPBP4,1.36718721049291,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTSE1,GTSE1,1.17185065873261,K562,Schofield2018_TimeLapseseq,,,,unmapped
GTSF1,GTSF1,6.1180194836548,K562,Schofield2018_TimeLapseseq,,,,unmapped
GUCD1,GUCD1,0.709203754716625,K562,Schofield2018_TimeLapseseq,,,,unmapped
GUF1,GUF1,2.3929761292795,K562,Schofield2018_TimeLapseseq,,,,unmapped
GUK1,GUK1,6.24692418543307,K562,Schofield2018_TimeLapseseq,,,,unmapped
GULP1,GULP1,0.772764415688709,K562,Schofield2018_TimeLapseseq,,,,unmapped
GUSB,GUSB,2.72997662776954,K562,Schofield2018_TimeLapseseq,,,,unmapped
GUSBP1,GUSBP1,0.834261872188328,K562,Schofield2018_TimeLapseseq,ENSG00000291102.1,ENST00000508260.5,GUSBP1,symbol_exact
GYPC,GYPC,6.3495821654508,K562,Schofield2018_TimeLapseseq,,,,unmapped
GYPE,GYPE,1.94157262849966,K562,Schofield2018_TimeLapseseq,,,,unmapped
