gene_id,gene_symbol,half_life_h,cell_line,source
KLHL20,KLHL20,0.427745899558453,K562,Schofield2018_TimeLapseseq
KLHL21,KLHL21,0.322891155119935,K562,Schofield2018_TimeLapseseq
KLHL22,KLHL22,0.734180825241475,K562,Schofield2018_TimeLapseseq
KLHL23,KLHL23,0.920681198048874,K562,Schofield2018_TimeLapseseq
KLHL36,KLHL36,1.39822637132879,K562,Schofield2018_TimeLapseseq
KLHL42,KLHL42,0.51143058963042,K562,Schofield2018_TimeLapseseq
KLHL8,KLHL8,0.565129472850406,K562,Schofield2018_TimeLapseseq
KMT2A,KMT2A,0.578262714530437,K562,Schofield2018_TimeLapseseq
KMT2B,KMT2B,0.486934841232369,K562,Schofield2018_TimeLapseseq
KMT2C,KMT2C,0.757595253361364,K562,Schofield2018_TimeLapseseq
KMT2D,KMT2D,0.872490652927674,K562,Schofield2018_TimeLapseseq
KMT2E,KMT2E,0.4640686725201,K562,Schofield2018_TimeLapseseq
KMT5A,KMT5A,2.4432477081655,K562,Schofield2018_TimeLapseseq
KMT5B,KMT5B,1.41251056600357,K562,Schofield2018_TimeLapseseq
KMT5C,KMT5C,1.02936544061611,K562,Schofield2018_TimeLapseseq
KNL1,KNL1,2.02473862702559,K562,Schofield2018_TimeLapseseq
KNOP1,KNOP1,0.863135919866151,K562,Schofield2018_TimeLapseseq
KNSTRN,KNSTRN,1.39034355373324,K562,Schofield2018_TimeLapseseq
KNTC1,KNTC1,2.48022023446191,K562,Schofield2018_TimeLapseseq
KPNA1,KPNA1,2.34498341231938,K562,Schofield2018_TimeLapseseq
KPNA2,KPNA2,0.980283563500493,K562,Schofield2018_TimeLapseseq
KPNA3,KPNA3,1.99235148650121,K562,Schofield2018_TimeLapseseq
KPNA4,KPNA4,2.74533081023366,K562,Schofield2018_TimeLapseseq
KPNA6,KPNA6,0.557824904209196,K562,Schofield2018_TimeLapseseq
KPNB1,KPNB1,4.55066216681634,K562,Schofield2018_TimeLapseseq
KRAS,KRAS,1.1463479855148,K562,Schofield2018_TimeLapseseq
KRBA1,KRBA1,0.839395305081088,K562,Schofield2018_TimeLapseseq
KRI1,KRI1,1.24645592137834,K562,Schofield2018_TimeLapseseq
KRR1,KRR1,1.37706064477544,K562,Schofield2018_TimeLapseseq
KRT18,KRT18,4.56850398900409,K562,Schofield2018_TimeLapseseq
KRT19,KRT19,3.3678306685489,K562,Schofield2018_TimeLapseseq
KRT8,KRT8,5.30700771580678,K562,Schofield2018_TimeLapseseq
KSR1,KSR1,0.557211944234836,K562,Schofield2018_TimeLapseseq
KTN1,KTN1,8.16452576181148,K562,Schofield2018_TimeLapseseq
KXD1,KXD1,6.50801787574387,K562,Schofield2018_TimeLapseseq
L3MBTL2,L3MBTL2,2.42699100839096,K562,Schofield2018_TimeLapseseq
LAMA5,LAMA5,1.2474502870076,K562,Schofield2018_TimeLapseseq
LAMP1,LAMP1,5.51543705185506,K562,Schofield2018_TimeLapseseq
LAMTOR1,LAMTOR1,1.64739316203289,K562,Schofield2018_TimeLapseseq
LAMTOR5-AS1,LAMTOR5-AS1,0.550218702682892,K562,Schofield2018_TimeLapseseq
LANCL2,LANCL2,2.40591840773379,K562,Schofield2018_TimeLapseseq
LAPTM5,LAPTM5,6.54965755822346,K562,Schofield2018_TimeLapseseq
LARP1,LARP1,3.46950356735773,K562,Schofield2018_TimeLapseseq
LARP1B,LARP1B,1.86881642739858,K562,Schofield2018_TimeLapseseq
LARP4,LARP4,3.14177861421369,K562,Schofield2018_TimeLapseseq
LARP4B,LARP4B,1.30113808644483,K562,Schofield2018_TimeLapseseq
LARP7,LARP7,3.51831003263135,K562,Schofield2018_TimeLapseseq
LARS,LARS,6.86248065569344,K562,Schofield2018_TimeLapseseq
LARS2,LARS2,2.57184341318547,K562,Schofield2018_TimeLapseseq
LAS1L,LAS1L,5.03422737154363,K562,Schofield2018_TimeLapseseq
LASP1,LASP1,3.69772139743967,K562,Schofield2018_TimeLapseseq
LATS1,LATS1,0.448799555308075,K562,Schofield2018_TimeLapseseq
LBR,LBR,4.21814348131375,K562,Schofield2018_TimeLapseseq
LCLAT1,LCLAT1,1.04521139279895,K562,Schofield2018_TimeLapseseq
LCMT2,LCMT2,0.271821510282558,K562,Schofield2018_TimeLapseseq
LCOR,LCOR,0.682350727704432,K562,Schofield2018_TimeLapseseq
LCORL,LCORL,0.955281239242384,K562,Schofield2018_TimeLapseseq
LCP1,LCP1,5.76791624439306,K562,Schofield2018_TimeLapseseq
LDAH,LDAH,1.70828033637989,K562,Schofield2018_TimeLapseseq
LDB1,LDB1,1.07733558578952,K562,Schofield2018_TimeLapseseq
LDHA,LDHA,12.5929217710166,K562,Schofield2018_TimeLapseseq
LDHB,LDHB,8.99709138156148,K562,Schofield2018_TimeLapseseq
LDLR,LDLR,0.315178968519176,K562,Schofield2018_TimeLapseseq
LEF1,LEF1,1.29736769609448,K562,Schofield2018_TimeLapseseq
LEMD2,LEMD2,1.16055730640268,K562,Schofield2018_TimeLapseseq
LEMD3,LEMD3,0.56045393123138,K562,Schofield2018_TimeLapseseq
LENG8,LENG8,1.00879148589957,K562,Schofield2018_TimeLapseseq
LEO1,LEO1,0.846922500737012,K562,Schofield2018_TimeLapseseq
LEPR,LEPR,7.20790831146738,K562,Schofield2018_TimeLapseseq
LEPROTL1,LEPROTL1,1.90002478832365,K562,Schofield2018_TimeLapseseq
LETM1,LETM1,3.07744963003632,K562,Schofield2018_TimeLapseseq
LETMD1,LETMD1,1.39710237253438,K562,Schofield2018_TimeLapseseq
LGALS8,LGALS8,2.32105245813638,K562,Schofield2018_TimeLapseseq
LIG1,LIG1,3.10715131927966,K562,Schofield2018_TimeLapseseq
LIG3,LIG3,3.09814603080062,K562,Schofield2018_TimeLapseseq
LIMA1,LIMA1,0.689134567468571,K562,Schofield2018_TimeLapseseq
LIMD1,LIMD1,1.5554586628336,K562,Schofield2018_TimeLapseseq
LIMS1,LIMS1,3.01044479854453,K562,Schofield2018_TimeLapseseq
LIN28B,LIN28B,1.73884475000474,K562,Schofield2018_TimeLapseseq
LIN54,LIN54,0.479819758439851,K562,Schofield2018_TimeLapseseq
LIN7C,LIN7C,2.06272856041442,K562,Schofield2018_TimeLapseseq
LIN9,LIN9,0.711465473752544,K562,Schofield2018_TimeLapseseq
LINC00431,LINC00431,0.723194198657968,K562,Schofield2018_TimeLapseseq
LINC00470,LINC00470,2.11881116949223,K562,Schofield2018_TimeLapseseq
LINC00534,LINC00534,1.12513596561111,K562,Schofield2018_TimeLapseseq
LINC00689,LINC00689,1.23912780239432,K562,Schofield2018_TimeLapseseq
LINC00854,LINC00854,0.43637366899095,K562,Schofield2018_TimeLapseseq
LINC00923,LINC00923,1.09839525193692,K562,Schofield2018_TimeLapseseq
LINC00958,LINC00958,1.33533965411202,K562,Schofield2018_TimeLapseseq
LINC00963,LINC00963,1.29890808289037,K562,Schofield2018_TimeLapseseq
LINC01006,LINC01006,0.869336837840444,K562,Schofield2018_TimeLapseseq
LINC01029,LINC01029,1.82679933900151,K562,Schofield2018_TimeLapseseq
LINC01090,LINC01090,0.70582312918281,K562,Schofield2018_TimeLapseseq
LINC01128,LINC01128,0.55608874187289,K562,Schofield2018_TimeLapseseq
LINC01169,LINC01169,1.15510785224232,K562,Schofield2018_TimeLapseseq
LINC01194,LINC01194,0.869159453114386,K562,Schofield2018_TimeLapseseq
LINC01287,LINC01287,0.692639505706332,K562,Schofield2018_TimeLapseseq
LINC01399,LINC01399,1.01017983149045,K562,Schofield2018_TimeLapseseq
LINC01446,LINC01446,0.699085719148165,K562,Schofield2018_TimeLapseseq
LINC01694,LINC01694,0.549732835084135,K562,Schofield2018_TimeLapseseq
LINGO1,LINGO1,1.36065371793712,K562,Schofield2018_TimeLapseseq
LINS1,LINS1,0.580466411440814,K562,Schofield2018_TimeLapseseq
LL22NC03-80A10.6,LL22NC03-80A10.6,2.36157443919455,K562,Schofield2018_TimeLapseseq
LMAN1,LMAN1,7.39780691383421,K562,Schofield2018_TimeLapseseq
LMAN2,LMAN2,6.98702680001476,K562,Schofield2018_TimeLapseseq
LMBR1,LMBR1,2.3586912633538,K562,Schofield2018_TimeLapseseq
LMNA,LMNA,4.10249416495861,K562,Schofield2018_TimeLapseseq
LMNB1,LMNB1,2.37333005086548,K562,Schofield2018_TimeLapseseq
LMNB2,LMNB2,2.46590883865823,K562,Schofield2018_TimeLapseseq
LMO2,LMO2,0.639992390112509,K562,Schofield2018_TimeLapseseq
LMO4,LMO4,0.530473807009767,K562,Schofield2018_TimeLapseseq
LMTK2,LMTK2,0.631705462681424,K562,Schofield2018_TimeLapseseq
LNPEP,LNPEP,1.52200300641909,K562,Schofield2018_TimeLapseseq
LNPK,LNPK,2.24391891494433,K562,Schofield2018_TimeLapseseq
LONP1,LONP1,3.69645990271469,K562,Schofield2018_TimeLapseseq
LONP2,LONP2,3.22350084580735,K562,Schofield2018_TimeLapseseq
LONRF3,LONRF3,0.660871492795414,K562,Schofield2018_TimeLapseseq
LPCAT1,LPCAT1,2.39880960553304,K562,Schofield2018_TimeLapseseq
LPGAT1,LPGAT1,3.5368161523567,K562,Schofield2018_TimeLapseseq
LPIN1,LPIN1,0.82809870582616,K562,Schofield2018_TimeLapseseq
LPIN2,LPIN2,0.556428788508511,K562,Schofield2018_TimeLapseseq
LRBA,LRBA,3.94818158663248,K562,Schofield2018_TimeLapseseq
LRCH1,LRCH1,0.362678509383951,K562,Schofield2018_TimeLapseseq
LRCH3,LRCH3,1.07090970199515,K562,Schofield2018_TimeLapseseq
LRFN1,LRFN1,0.585817740812889,K562,Schofield2018_TimeLapseseq
LRFN4,LRFN4,1.98309521427011,K562,Schofield2018_TimeLapseseq
LRIF1,LRIF1,0.385387839568107,K562,Schofield2018_TimeLapseseq
LRIG2,LRIG2,0.417194830771694,K562,Schofield2018_TimeLapseseq
LRP10,LRP10,2.03042582405313,K562,Schofield2018_TimeLapseseq
LRP12,LRP12,0.322104715472425,K562,Schofield2018_TimeLapseseq
LRP5,LRP5,1.99824172548161,K562,Schofield2018_TimeLapseseq
LRP6,LRP6,0.639413612942255,K562,Schofield2018_TimeLapseseq
LRP8,LRP8,0.547088633344613,K562,Schofield2018_TimeLapseseq
LRPAP1,LRPAP1,2.82069819203594,K562,Schofield2018_TimeLapseseq
LRPPRC,LRPPRC,3.75810591775355,K562,Schofield2018_TimeLapseseq
LRRC14,LRRC14,0.681443504042047,K562,Schofield2018_TimeLapseseq
LRRC41,LRRC41,1.62571208035836,K562,Schofield2018_TimeLapseseq
LRRC42,LRRC42,0.786962334751729,K562,Schofield2018_TimeLapseseq
LRRC47,LRRC47,1.61613869528263,K562,Schofield2018_TimeLapseseq
LRRC4B,LRRC4B,0.608222580922319,K562,Schofield2018_TimeLapseseq
LRRC57,LRRC57,0.964097062893248,K562,Schofield2018_TimeLapseseq
LRRC58,LRRC58,1.09913995239663,K562,Schofield2018_TimeLapseseq
LRRC59,LRRC59,5.21400380997464,K562,Schofield2018_TimeLapseseq
LRRC61,LRRC61,1.27357024475268,K562,Schofield2018_TimeLapseseq
LRRC75A-AS1,LRRC75A-AS1,4.70793521434234,K562,Schofield2018_TimeLapseseq
LRRC8A,LRRC8A,0.565114109332497,K562,Schofield2018_TimeLapseseq
LRRC8B,LRRC8B,0.470851810402356,K562,Schofield2018_TimeLapseseq
LRRFIP1,LRRFIP1,3.69843192079391,K562,Schofield2018_TimeLapseseq
LRRFIP2,LRRFIP2,1.96833415619993,K562,Schofield2018_TimeLapseseq
LSG1,LSG1,1.76982926799187,K562,Schofield2018_TimeLapseseq
LSM1,LSM1,1.74284339541712,K562,Schofield2018_TimeLapseseq
LSM12,LSM12,1.56451567790134,K562,Schofield2018_TimeLapseseq
LSM14A,LSM14A,3.35578823068987,K562,Schofield2018_TimeLapseseq
LSM14B,LSM14B,0.644766318254994,K562,Schofield2018_TimeLapseseq
LSM2,LSM2,4.37537843855708,K562,Schofield2018_TimeLapseseq
LSM3,LSM3,9.39948462048975,K562,Schofield2018_TimeLapseseq
LSM4,LSM4,5.13997095918494,K562,Schofield2018_TimeLapseseq
LSM6,LSM6,2.29020838133975,K562,Schofield2018_TimeLapseseq
LSM7,LSM7,3.0901792997021,K562,Schofield2018_TimeLapseseq
LSR,LSR,2.33060025163018,K562,Schofield2018_TimeLapseseq
LSS,LSS,1.40560827555519,K562,Schofield2018_TimeLapseseq
LTBP1,LTBP1,2.4898210297004,K562,Schofield2018_TimeLapseseq
LTBP4,LTBP4,1.87623958528478,K562,Schofield2018_TimeLapseseq
LTBR,LTBR,1.56755863695894,K562,Schofield2018_TimeLapseseq
LTN1,LTN1,2.17886459251969,K562,Schofield2018_TimeLapseseq
LTV1,LTV1,0.691172201960434,K562,Schofield2018_TimeLapseseq
LUC7L,LUC7L,1.34219091898016,K562,Schofield2018_TimeLapseseq
LUC7L3,LUC7L3,1.55755565138673,K562,Schofield2018_TimeLapseseq
LUZP1,LUZP1,0.340019946991525,K562,Schofield2018_TimeLapseseq
LVCAT5,LVCAT5,0.764968260911515,K562,Schofield2018_TimeLapseseq
LYAR,LYAR,2.09877674238668,K562,Schofield2018_TimeLapseseq
LYL1,LYL1,0.897992613953111,K562,Schofield2018_TimeLapseseq
LYN,LYN,1.51074370788722,K562,Schofield2018_TimeLapseseq
LYPLA1,LYPLA1,8.22967941311896,K562,Schofield2018_TimeLapseseq
LYRM2,LYRM2,1.28264441455416,K562,Schofield2018_TimeLapseseq
LYRM4,LYRM4,1.45009043871783,K562,Schofield2018_TimeLapseseq
LYRM7,LYRM7,4.99261432252872,K562,Schofield2018_TimeLapseseq
LYSMD3,LYSMD3,0.535436969230734,K562,Schofield2018_TimeLapseseq
LZIC,LZIC,2.73497352696966,K562,Schofield2018_TimeLapseseq
LZTR1,LZTR1,2.31420298911967,K562,Schofield2018_TimeLapseseq
LZTS2,LZTS2,0.723032668938265,K562,Schofield2018_TimeLapseseq
M6PR,M6PR,1.46472926975415,K562,Schofield2018_TimeLapseseq
MACC1,MACC1,0.877301397513606,K562,Schofield2018_TimeLapseseq
MACF1,MACF1,1.8213101714184,K562,Schofield2018_TimeLapseseq
MACROD1,MACROD1,1.4442046727156,K562,Schofield2018_TimeLapseseq
MAD1L1,MAD1L1,1.29724993883088,K562,Schofield2018_TimeLapseseq
MAD2L1,MAD2L1,2.55034683138056,K562,Schofield2018_TimeLapseseq
MAD2L1BP,MAD2L1BP,0.360419912868679,K562,Schofield2018_TimeLapseseq
MAD2L2,MAD2L2,6.45719256378803,K562,Schofield2018_TimeLapseseq
MADD,MADD,0.59179248115299,K562,Schofield2018_TimeLapseseq
MAEA,MAEA,1.7204980656392,K562,Schofield2018_TimeLapseseq
MAF1,MAF1,3.48062004367204,K562,Schofield2018_TimeLapseseq
MAFG,MAFG,0.460109253297756,K562,Schofield2018_TimeLapseseq
MAFK,MAFK,0.452417380419376,K562,Schofield2018_TimeLapseseq
MAGEA3,MAGEA3,3.30421678811021,K562,Schofield2018_TimeLapseseq
MAGEA6,MAGEA6,2.89545170028704,K562,Schofield2018_TimeLapseseq
MAGEF1,MAGEF1,0.692073884345279,K562,Schofield2018_TimeLapseseq
MAGOH,MAGOH,2.79509011307035,K562,Schofield2018_TimeLapseseq
MAK16,MAK16,0.801218701329256,K562,Schofield2018_TimeLapseseq
MALAT1,MALAT1,2.65960833283614,K562,Schofield2018_TimeLapseseq
MALSU1,MALSU1,1.34658928243888,K562,Schofield2018_TimeLapseseq
MAML1,MAML1,0.524450372547855,K562,Schofield2018_TimeLapseseq
MAML2,MAML2,0.549691250622654,K562,Schofield2018_TimeLapseseq
MAN1A1,MAN1A1,1.08939402640999,K562,Schofield2018_TimeLapseseq
MAN1A2,MAN1A2,2.30393559912781,K562,Schofield2018_TimeLapseseq
MAN2A1,MAN2A1,1.15979103512518,K562,Schofield2018_TimeLapseseq
MAN2A2,MAN2A2,1.90992077330278,K562,Schofield2018_TimeLapseseq
MAP1A,MAP1A,1.69783925919813,K562,Schofield2018_TimeLapseseq
MAP1B,MAP1B,1.56652577383663,K562,Schofield2018_TimeLapseseq
MAP1LC3B,MAP1LC3B,4.00771547235004,K562,Schofield2018_TimeLapseseq
MAP1S,MAP1S,0.43376029101252,K562,Schofield2018_TimeLapseseq
MAP2K1,MAP2K1,2.18944859287748,K562,Schofield2018_TimeLapseseq
MAP2K2,MAP2K2,5.85830645008346,K562,Schofield2018_TimeLapseseq
MAP2K7,MAP2K7,0.976848948875603,K562,Schofield2018_TimeLapseseq
MAP3K1,MAP3K1,0.477236655089308,K562,Schofield2018_TimeLapseseq
MAP3K11,MAP3K11,1.83287498038395,K562,Schofield2018_TimeLapseseq
MAP3K14,MAP3K14,0.427661796226779,K562,Schofield2018_TimeLapseseq
MAP3K2,MAP3K2,0.335590974319592,K562,Schofield2018_TimeLapseseq
MAP3K20,MAP3K20,0.981896185950837,K562,Schofield2018_TimeLapseseq
MAP3K3,MAP3K3,0.769048243488272,K562,Schofield2018_TimeLapseseq
MAP3K4,MAP3K4,0.93096092700213,K562,Schofield2018_TimeLapseseq
MAP3K5,MAP3K5,0.706187188258105,K562,Schofield2018_TimeLapseseq
MAP3K7,MAP3K7,2.56754117061784,K562,Schofield2018_TimeLapseseq
MAP4,MAP4,4.12516149048217,K562,Schofield2018_TimeLapseseq
MAP4K3,MAP4K3,0.554038723091114,K562,Schofield2018_TimeLapseseq
MAP4K4,MAP4K4,6.64489291954719,K562,Schofield2018_TimeLapseseq
MAP4K5,MAP4K5,0.785106115108142,K562,Schofield2018_TimeLapseseq
MAP7D1,MAP7D1,1.44572909889117,K562,Schofield2018_TimeLapseseq
MAPK1,MAPK1,1.33224812765792,K562,Schofield2018_TimeLapseseq
MAPK12,MAPK12,1.69470409519832,K562,Schofield2018_TimeLapseseq
MAPK14,MAPK14,0.836761283710927,K562,Schofield2018_TimeLapseseq
MAPK1IP1L,MAPK1IP1L,0.973821980035791,K562,Schofield2018_TimeLapseseq
MAPK6,MAPK6,1.52470959936049,K562,Schofield2018_TimeLapseseq
MAPK8,MAPK8,0.71510129459557,K562,Schofield2018_TimeLapseseq
MAPK8IP3,MAPK8IP3,0.715002694624014,K562,Schofield2018_TimeLapseseq
MAPKAP1,MAPKAP1,3.23692090597211,K562,Schofield2018_TimeLapseseq
MAPKAPK2,MAPKAPK2,1.93404295704372,K562,Schofield2018_TimeLapseseq
MAPKAPK5,MAPKAPK5,1.27171443208411,K562,Schofield2018_TimeLapseseq
MAPRE1,MAPRE1,3.55308143829937,K562,Schofield2018_TimeLapseseq
MAPRE2,MAPRE2,2.94477625551818,K562,Schofield2018_TimeLapseseq
MAPRE3,MAPRE3,0.645943828579393,K562,Schofield2018_TimeLapseseq
2017-03-05 00:00:00,2017-03-05 00:00:00,1.14316770582107,K562,Schofield2018_TimeLapseseq
2017-03-06 00:00:00,2017-03-06 00:00:00,1.35906142328689,K562,Schofield2018_TimeLapseseq
2017-03-07 00:00:00,2017-03-07 00:00:00,0.558626584165244,K562,Schofield2018_TimeLapseseq
2017-03-08 00:00:00,2017-03-08 00:00:00,0.60159822441049,K562,Schofield2018_TimeLapseseq
MARCKSL1,MARCKSL1,6.08591995590257,K562,Schofield2018_TimeLapseseq
MARK2,MARK2,0.466993435122832,K562,Schofield2018_TimeLapseseq
MARK3,MARK3,1.94924826032802,K562,Schofield2018_TimeLapseseq
MARK4,MARK4,1.45525302809313,K562,Schofield2018_TimeLapseseq
MARS,MARS,5.01395653500404,K562,Schofield2018_TimeLapseseq
MAST2,MAST2,1.04077138901811,K562,Schofield2018_TimeLapseseq
MAST3,MAST3,0.574536579166814,K562,Schofield2018_TimeLapseseq
MAST4,MAST4,0.422557091159744,K562,Schofield2018_TimeLapseseq
MASTL,MASTL,0.529811177813766,K562,Schofield2018_TimeLapseseq
MAT2A,MAT2A,0.469214454276931,K562,Schofield2018_TimeLapseseq
MAT2B,MAT2B,0.64536735257135,K562,Schofield2018_TimeLapseseq
MATR3,MATR3,4.29919047420004,K562,Schofield2018_TimeLapseseq
MAU2,MAU2,0.758054948320696,K562,Schofield2018_TimeLapseseq
MAVS,MAVS,1.95885162021364,K562,Schofield2018_TimeLapseseq
MAX,MAX,1.11199470128859,K562,Schofield2018_TimeLapseseq
MAZ,MAZ,3.64108830388292,K562,Schofield2018_TimeLapseseq
MBD1,MBD1,1.04588575525971,K562,Schofield2018_TimeLapseseq
MBD3,MBD3,2.56160425685517,K562,Schofield2018_TimeLapseseq
MBD4,MBD4,0.713480013146392,K562,Schofield2018_TimeLapseseq
MBD5,MBD5,1.24223981896964,K562,Schofield2018_TimeLapseseq
MBD6,MBD6,0.631221411615912,K562,Schofield2018_TimeLapseseq
MBIP,MBIP,0.453473434760734,K562,Schofield2018_TimeLapseseq
MBNL1,MBNL1,1.19366048494398,K562,Schofield2018_TimeLapseseq
MBNL2,MBNL2,0.391713081496703,K562,Schofield2018_TimeLapseseq
MBOAT2,MBOAT2,2.24272265413105,K562,Schofield2018_TimeLapseseq
MBOAT7,MBOAT7,2.33722977943752,K562,Schofield2018_TimeLapseseq
MBTD1,MBTD1,1.57661576826731,K562,Schofield2018_TimeLapseseq
MBTPS1,MBTPS1,2.08661263740292,K562,Schofield2018_TimeLapseseq
MCAM,MCAM,3.37245641400629,K562,Schofield2018_TimeLapseseq
MCCC2,MCCC2,8.00921791027989,K562,Schofield2018_TimeLapseseq
MCFD2,MCFD2,4.64114505916503,K562,Schofield2018_TimeLapseseq
MCL1,MCL1,0.360365162784671,K562,Schofield2018_TimeLapseseq
MCM10,MCM10,0.893717416074753,K562,Schofield2018_TimeLapseseq
MCM2,MCM2,3.04508420401659,K562,Schofield2018_TimeLapseseq
MCM3,MCM3,2.69320614373876,K562,Schofield2018_TimeLapseseq
MCM3AP,MCM3AP,2.95145072752101,K562,Schofield2018_TimeLapseseq
MCM3AP-AS1,MCM3AP-AS1,1.08610015470007,K562,Schofield2018_TimeLapseseq
MCM4,MCM4,4.90724500635689,K562,Schofield2018_TimeLapseseq
MCM5,MCM5,2.9576446260422,K562,Schofield2018_TimeLapseseq
MCM6,MCM6,4.15918245170054,K562,Schofield2018_TimeLapseseq
MCM7,MCM7,3.95744939777049,K562,Schofield2018_TimeLapseseq
MCM8,MCM8,4.62698215745009,K562,Schofield2018_TimeLapseseq
MCM9,MCM9,0.493954077285347,K562,Schofield2018_TimeLapseseq
MCMBP,MCMBP,1.48703501509188,K562,Schofield2018_TimeLapseseq
MCPH1,MCPH1,0.65408036208995,K562,Schofield2018_TimeLapseseq
MCRS1,MCRS1,3.07529530075942,K562,Schofield2018_TimeLapseseq
MCUR1,MCUR1,3.90990357345813,K562,Schofield2018_TimeLapseseq
MDC1,MDC1,2.32829879809931,K562,Schofield2018_TimeLapseseq
MDH2,MDH2,6.83508737909711,K562,Schofield2018_TimeLapseseq
MDK,MDK,8.14056596567666,K562,Schofield2018_TimeLapseseq
MDM2,MDM2,0.807391495074051,K562,Schofield2018_TimeLapseseq
MDM4,MDM4,0.934152414182018,K562,Schofield2018_TimeLapseseq
MDN1,MDN1,2.14323043620655,K562,Schofield2018_TimeLapseseq
ME1,ME1,2.28957285538496,K562,Schofield2018_TimeLapseseq
MEA1,MEA1,8.09446130775136,K562,Schofield2018_TimeLapseseq
MEAF6,MEAF6,2.80188329163106,K562,Schofield2018_TimeLapseseq
MECOM,MECOM,0.565516448185295,K562,Schofield2018_TimeLapseseq
MECP2,MECP2,0.815976050957829,K562,Schofield2018_TimeLapseseq
MECR,MECR,0.880333493474539,K562,Schofield2018_TimeLapseseq
MED1,MED1,1.15218157058499,K562,Schofield2018_TimeLapseseq
MED10,MED10,1.76730324818582,K562,Schofield2018_TimeLapseseq
MED12,MED12,2.3703917627979,K562,Schofield2018_TimeLapseseq
MED13,MED13,0.58364640692291,K562,Schofield2018_TimeLapseseq
MED13L,MED13L,0.624896394305114,K562,Schofield2018_TimeLapseseq
MED15,MED15,1.02130421930914,K562,Schofield2018_TimeLapseseq
MED16,MED16,2.08506652468091,K562,Schofield2018_TimeLapseseq
MED20,MED20,1.40147700676753,K562,Schofield2018_TimeLapseseq
MED21,MED21,0.763314944630033,K562,Schofield2018_TimeLapseseq
MED22,MED22,1.17042656849253,K562,Schofield2018_TimeLapseseq
MED23,MED23,0.87404722172843,K562,Schofield2018_TimeLapseseq
MED24,MED24,5.66109825546008,K562,Schofield2018_TimeLapseseq
MED25,MED25,2.87791412762942,K562,Schofield2018_TimeLapseseq
MED27,MED27,1.34226346959265,K562,Schofield2018_TimeLapseseq
MED28,MED28,2.54249619818821,K562,Schofield2018_TimeLapseseq
MED29,MED29,1.16770802607938,K562,Schofield2018_TimeLapseseq
MED4,MED4,1.30218233275346,K562,Schofield2018_TimeLapseseq
MED8,MED8,1.43606705221445,K562,Schofield2018_TimeLapseseq
MED9,MED9,0.317030546861541,K562,Schofield2018_TimeLapseseq
MEF2C,MEF2C,0.959964010677493,K562,Schofield2018_TimeLapseseq
MEF2D,MEF2D,0.426150939464175,K562,Schofield2018_TimeLapseseq
MEGF8,MEGF8,2.02321220874889,K562,Schofield2018_TimeLapseseq
MEIS2,MEIS2,0.709451699673712,K562,Schofield2018_TimeLapseseq
MELK,MELK,2.06981493687625,K562,Schofield2018_TimeLapseseq
MEN1,MEN1,2.91242078849734,K562,Schofield2018_TimeLapseseq
MEPCE,MEPCE,0.430530816597602,K562,Schofield2018_TimeLapseseq
MESDC1,MESDC1,0.655647267106009,K562,Schofield2018_TimeLapseseq
MESDC2,MESDC2,1.76764437829074,K562,Schofield2018_TimeLapseseq
METAP1,METAP1,0.916839887050082,K562,Schofield2018_TimeLapseseq
METAP2,METAP2,3.88931335886887,K562,Schofield2018_TimeLapseseq
METTL13,METTL13,0.908307605459484,K562,Schofield2018_TimeLapseseq
METTL14,METTL14,0.459944679523982,K562,Schofield2018_TimeLapseseq
METTL15,METTL15,1.14300607149783,K562,Schofield2018_TimeLapseseq
METTL16,METTL16,0.771327273130782,K562,Schofield2018_TimeLapseseq
METTL22,METTL22,0.721035397615295,K562,Schofield2018_TimeLapseseq
METTL2A,METTL2A,1.23111815216722,K562,Schofield2018_TimeLapseseq
METTL3,METTL3,1.27803879611384,K562,Schofield2018_TimeLapseseq
METTL6,METTL6,1.9010763597971,K562,Schofield2018_TimeLapseseq
METTL8,METTL8,2.29550327320947,K562,Schofield2018_TimeLapseseq
METTL9,METTL9,4.31598083840011,K562,Schofield2018_TimeLapseseq
MEX3A,MEX3A,0.69211357126604,K562,Schofield2018_TimeLapseseq
MEX3D,MEX3D,0.672527886657601,K562,Schofield2018_TimeLapseseq
MFAP1,MFAP1,0.553719705835003,K562,Schofield2018_TimeLapseseq
MFAP3,MFAP3,0.48076915807454,K562,Schofield2018_TimeLapseseq
MFHAS1,MFHAS1,1.05440395339812,K562,Schofield2018_TimeLapseseq
MFN1,MFN1,1.07152574057647,K562,Schofield2018_TimeLapseseq
MFN2,MFN2,2.43546362896975,K562,Schofield2018_TimeLapseseq
MFSD12,MFSD12,3.9843346864244,K562,Schofield2018_TimeLapseseq
MFSD14B,MFSD14B,1.12266236234441,K562,Schofield2018_TimeLapseseq
MGA,MGA,1.06988747215758,K562,Schofield2018_TimeLapseseq
MGAT1,MGAT1,1.29421409113225,K562,Schofield2018_TimeLapseseq
MGAT2,MGAT2,0.477593873972934,K562,Schofield2018_TimeLapseseq
MGAT3,MGAT3,0.86469272568644,K562,Schofield2018_TimeLapseseq
MGAT4B,MGAT4B,3.51803029896143,K562,Schofield2018_TimeLapseseq
MGAT5,MGAT5,0.815999289582388,K562,Schofield2018_TimeLapseseq
MGEA5,MGEA5,1.00228191570416,K562,Schofield2018_TimeLapseseq
